order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
25019,2014-10-03 22:00:52.000,21162,2,1,59.99,22.49
25020,2014-10-03 22:00:52.000,21162,4,0,29.99,9.49
25021,2014-10-03 22:35:44.000,21163,1,1,49.99,19.49
25022,2014-10-03 23:06:27.000,21164,1,1,49.99,19.49
25023,2014-10-03 23:06:27.000,21164,4,0,29.99,9.49
25024,2014-10-03 23:24:59.000,21165,3,1,45.99,14.49
25025,2014-10-03 23:24:59.000,21165,4,0,29.99,9.49
25026,2014-10-04 01:03:54.000,21166,1,1,49.99,19.49
25027,2014-10-04 02:44:04.000,21167,3,1,45.99,14.49
25028,2014-10-04 04:03:02.000,21168,1,1,49.99,19.49
25029,2014-10-04 04:03:02.000,21168,4,0,29.99,9.49
25030,2014-10-04 04:26:40.000,21169,1,1,49.99,19.49
25031,2014-10-04 04:41:11.000,21170,1,1,49.99,19.49
25032,2014-10-04 04:41:11.000,21170,4,0,29.99,9.49
25033,2014-10-04 06:32:18.000,21171,1,1,49.99,19.49
25034,2014-10-04 06:32:18.000,21171,3,0,45.99,14.49
25035,2014-10-04 06:41:01.000,21172,1,1,49.99,19.49
25036,2014-10-04 07:38:52.000,21173,1,1,49.99,19.49
25037,2014-10-04 07:58:41.000,21174,1,1,49.99,19.49
25038,2014-10-04 08:42:27.000,21175,1,1,49.99,19.49
25039,2014-10-04 09:37:20.000,21176,1,1,49.99,19.49
25040,2014-10-04 09:41:59.000,21177,1,1,49.99,19.49
25041,2014-10-04 09:57:57.000,21178,3,1,45.99,14.49
25042,2014-10-04 10:10:19.000,21179,1,1,49.99,19.49
25043,2014-10-04 10:24:01.000,21180,2,1,59.99,22.49
25044,2014-10-04 11:05:31.000,21181,3,1,45.99,14.49
25045,2014-10-04 11:09:16.000,21182,3,1,45.99,14.49
25046,2014-10-04 11:38:10.000,21183,1,1,49.99,19.49
25047,2014-10-04 11:38:10.000,21183,3,0,45.99,14.49
25048,2014-10-04 13:38:28.000,21184,1,1,49.99,19.49
25049,2014-10-04 14:47:55.000,21185,1,1,49.99,19.49
25050,2014-10-04 14:47:55.000,21185,4,0,29.99,9.49
25051,2014-10-04 15:11:35.000,21186,2,1,59.99,22.49
25052,2014-10-04 16:58:17.000,21187,3,1,45.99,14.49
25053,2014-10-04 16:58:17.000,21187,2,0,59.99,22.49
25054,2014-10-04 18:32:59.000,21188,2,1,59.99,22.49
25055,2014-10-04 20:32:26.000,21189,1,1,49.99,19.49
25056,2014-10-04 22:14:11.000,21190,1,1,49.99,19.49
25057,2014-10-04 22:14:11.000,21190,4,0,29.99,9.49
25058,2014-10-04 22:42:03.000,21191,1,1,49.99,19.49
25059,2014-10-05 00:44:30.000,21192,1,1,49.99,19.49
25060,2014-10-05 00:44:30.000,21192,3,0,45.99,14.49
25061,2014-10-05 01:05:16.000,21193,1,1,49.99,19.49
25062,2014-10-05 02:30:31.000,21194,2,1,59.99,22.49
25063,2014-10-05 03:35:20.000,21195,1,1,49.99,19.49
25064,2014-10-05 03:48:28.000,21196,2,1,59.99,22.49
25065,2014-10-05 05:35:16.000,21197,1,1,49.99,19.49
25066,2014-10-05 05:35:16.000,21197,3,0,45.99,14.49
25067,2014-10-05 09:13:44.000,21198,1,1,49.99,19.49
25068,2014-10-05 09:13:44.000,21198,4,0,29.99,9.49
25069,2014-10-05 09:36:53.000,21199,1,1,49.99,19.49
25070,2014-10-05 09:36:53.000,21199,2,0,59.99,22.49
25071,2014-10-05 10:37:11.000,21200,1,1,49.99,19.49
25072,2014-10-05 10:37:11.000,21200,4,0,29.99,9.49
25073,2014-10-05 11:29:34.000,21201,1,1,49.99,19.49
25074,2014-10-05 13:04:36.000,21202,2,1,59.99,22.49
25075,2014-10-05 13:28:40.000,21203,1,1,49.99,19.49
25076,2014-10-05 13:28:40.000,21203,4,0,29.99,9.49
25077,2014-10-05 13:47:21.000,21204,1,1,49.99,19.49
25078,2014-10-05 13:58:11.000,21205,1,1,49.99,19.49
25079,2014-10-05 15:45:32.000,21206,2,1,59.99,22.49
25080,2014-10-05 16:30:23.000,21207,1,1,49.99,19.49
25081,2014-10-05 16:30:23.000,21207,4,0,29.99,9.49
25082,2014-10-05 17:42:05.000,21208,2,1,59.99,22.49
25083,2014-10-05 17:44:13.000,21209,3,1,45.99,14.49
25084,2014-10-05 19:39:48.000,21210,1,1,49.99,19.49
25085,2014-10-05 19:39:48.000,21210,2,0,59.99,22.49
25086,2014-10-05 20:20:01.000,21211,3,1,45.99,14.49
25087,2014-10-05 20:20:01.000,21211,1,0,49.99,19.49
25088,2014-10-05 21:01:32.000,21212,1,1,49.99,19.49
25089,2014-10-05 21:01:32.000,21212,2,0,59.99,22.49
25090,2014-10-05 21:31:55.000,21213,1,1,49.99,19.49
25091,2014-10-05 21:31:55.000,21213,3,0,45.99,14.49
25092,2014-10-05 21:50:03.000,21214,3,1,45.99,14.49
25093,2014-10-05 22:08:34.000,21215,3,1,45.99,14.49
25094,2014-10-05 22:08:34.000,21215,4,0,29.99,9.49
25095,2014-10-05 23:29:36.000,21216,1,1,49.99,19.49
25096,2014-10-05 23:43:36.000,21217,1,1,49.99,19.49
25097,2014-10-06 00:34:09.000,21218,1,1,49.99,19.49
25098,2014-10-06 00:56:06.000,21219,2,1,59.99,22.49
25099,2014-10-06 00:56:06.000,21219,4,0,29.99,9.49
25100,2014-10-06 01:52:27.000,21220,1,1,49.99,19.49
25101,2014-10-06 03:08:18.000,21221,1,1,49.99,19.49
25102,2014-10-06 03:08:18.000,21221,4,0,29.99,9.49
25103,2014-10-06 03:53:53.000,21222,3,1,45.99,14.49
25104,2014-10-06 03:53:53.000,21222,1,0,49.99,19.49
25105,2014-10-06 04:06:58.000,21223,1,1,49.99,19.49
25106,2014-10-06 04:10:48.000,21224,2,1,59.99,22.49
25107,2014-10-06 04:31:43.000,21225,2,1,59.99,22.49
25108,2014-10-06 04:38:51.000,21226,1,1,49.99,19.49
25109,2014-10-06 05:29:35.000,21227,2,1,59.99,22.49
25110,2014-10-06 05:32:22.000,21228,3,1,45.99,14.49
25111,2014-10-06 05:32:22.000,21228,4,0,29.99,9.49
25112,2014-10-06 05:37:07.000,21229,1,1,49.99,19.49
25113,2014-10-06 07:48:42.000,21230,1,1,49.99,19.49
25114,2014-10-06 07:48:42.000,21230,4,0,29.99,9.49
25115,2014-10-06 08:08:51.000,21231,1,1,49.99,19.49
25116,2014-10-06 08:08:56.000,21232,1,1,49.99,19.49
25117,2014-10-06 08:41:36.000,21233,1,1,49.99,19.49
25118,2014-10-06 08:41:36.000,21233,4,0,29.99,9.49
25119,2014-10-06 08:58:05.000,21234,2,1,59.99,22.49
25120,2014-10-06 09:04:58.000,21235,1,1,49.99,19.49
25121,2014-10-06 09:04:58.000,21235,3,0,45.99,14.49
25122,2014-10-06 09:11:58.000,21236,1,1,49.99,19.49
25123,2014-10-06 09:13:17.000,21237,1,1,49.99,19.49
25124,2014-10-06 09:21:24.000,21238,1,1,49.99,19.49
25125,2014-10-06 09:21:24.000,21238,3,0,45.99,14.49
25126,2014-10-06 09:29:12.000,21239,1,1,49.99,19.49
25127,2014-10-06 09:51:46.000,21240,1,1,49.99,19.49
25128,2014-10-06 09:51:46.000,21240,4,0,29.99,9.49
25129,2014-10-06 09:59:06.000,21241,1,1,49.99,19.49
25130,2014-10-06 10:18:32.000,21242,1,1,49.99,19.49
25131,2014-10-06 10:44:11.000,21243,1,1,49.99,19.49
25132,2014-10-06 11:49:42.000,21244,1,1,49.99,19.49
25133,2014-10-06 12:19:02.000,21245,1,1,49.99,19.49
25134,2014-10-06 12:19:02.000,21245,4,0,29.99,9.49
25135,2014-10-06 12:21:05.000,21246,1,1,49.99,19.49
25136,2014-10-06 12:25:52.000,21247,1,1,49.99,19.49
25137,2014-10-06 12:25:52.000,21247,3,0,45.99,14.49
25138,2014-10-06 12:29:51.000,21248,3,1,45.99,14.49
25139,2014-10-06 13:02:26.000,21249,2,1,59.99,22.49
25140,2014-10-06 13:11:13.000,21250,1,1,49.99,19.49
25141,2014-10-06 13:20:09.000,21251,1,1,49.99,19.49
25142,2014-10-06 13:26:06.000,21252,1,1,49.99,19.49
25143,2014-10-06 13:42:05.000,21253,3,1,45.99,14.49
25144,2014-10-06 13:42:05.000,21253,4,0,29.99,9.49
25145,2014-10-06 13:55:39.000,21254,1,1,49.99,19.49
25146,2014-10-06 14:22:35.000,21255,1,1,49.99,19.49
25147,2014-10-06 14:22:35.000,21255,4,0,29.99,9.49
25148,2014-10-06 14:28:33.000,21256,1,1,49.99,19.49
25149,2014-10-06 14:28:33.000,21256,4,0,29.99,9.49
25150,2014-10-06 14:34:44.000,21257,2,1,59.99,22.49
25151,2014-10-06 14:34:44.000,21257,4,0,29.99,9.49
25152,2014-10-06 14:45:56.000,21258,3,1,45.99,14.49
25153,2014-10-06 15:09:54.000,21259,1,1,49.99,19.49
25154,2014-10-06 15:18:39.000,21260,1,1,49.99,19.49
25155,2014-10-06 15:18:39.000,21260,3,0,45.99,14.49
25156,2014-10-06 15:44:46.000,21261,3,1,45.99,14.49
25157,2014-10-06 15:51:51.000,21262,3,1,45.99,14.49
25158,2014-10-06 16:20:51.000,21263,1,1,49.99,19.49
25159,2014-10-06 16:20:51.000,21263,4,0,29.99,9.49
25160,2014-10-06 16:50:18.000,21264,2,1,59.99,22.49
25161,2014-10-06 17:58:38.000,21265,1,1,49.99,19.49
25162,2014-10-06 17:58:38.000,21265,4,0,29.99,9.49
25163,2014-10-06 19:08:15.000,21266,1,1,49.99,19.49
25164,2014-10-06 19:24:46.000,21267,3,1,45.99,14.49
25165,2014-10-06 19:50:24.000,21268,1,1,49.99,19.49
25166,2014-10-06 19:50:24.000,21268,4,0,29.99,9.49
25167,2014-10-06 20:30:17.000,21269,3,1,45.99,14.49
25168,2014-10-06 20:37:22.000,21270,3,1,45.99,14.49
25169,2014-10-06 20:53:48.000,21271,3,1,45.99,14.49
25170,2014-10-06 21:14:20.000,21272,2,1,59.99,22.49
25171,2014-10-06 21:15:11.000,21273,1,1,49.99,19.49
25172,2014-10-06 21:15:11.000,21273,4,0,29.99,9.49
25173,2014-10-06 21:25:29.000,21274,1,1,49.99,19.49
25174,2014-10-06 22:05:39.000,21275,2,1,59.99,22.49
25175,2014-10-06 23:30:04.000,21276,3,1,45.99,14.49
25176,2014-10-06 23:30:04.000,21276,1,0,49.99,19.49
25177,2014-10-06 23:45:55.000,21277,1,1,49.99,19.49
25178,2014-10-06 23:45:55.000,21277,3,0,45.99,14.49
25179,2014-10-07 03:19:55.000,21278,3,1,45.99,14.49
25180,2014-10-07 03:19:55.000,21278,4,0,29.99,9.49
25181,2014-10-07 04:44:53.000,21279,3,1,45.99,14.49
25182,2014-10-07 05:10:02.000,21280,3,1,45.99,14.49
25183,2014-10-07 05:10:54.000,21281,1,1,49.99,19.49
25184,2014-10-07 05:55:15.000,21282,1,1,49.99,19.49
25185,2014-10-07 05:55:15.000,21282,4,0,29.99,9.49
25186,2014-10-07 06:53:09.000,21283,2,1,59.99,22.49
25187,2014-10-07 07:20:10.000,21284,1,1,49.99,19.49
25188,2014-10-07 07:41:20.000,21285,1,1,49.99,19.49
25189,2014-10-07 07:43:55.000,21286,1,1,49.99,19.49
25190,2014-10-07 08:01:20.000,21287,1,1,49.99,19.49
25191,2014-10-07 08:01:20.000,21287,2,0,59.99,22.49
25192,2014-10-07 08:03:52.000,21288,1,1,49.99,19.49
25193,2014-10-07 08:35:31.000,21289,1,1,49.99,19.49
25194,2014-10-07 08:35:31.000,21289,4,0,29.99,9.49
25195,2014-10-07 08:41:19.000,21290,2,1,59.99,22.49
25196,2014-10-07 09:15:35.000,21291,1,1,49.99,19.49
25197,2014-10-07 09:41:04.000,21292,1,1,49.99,19.49
25198,2014-10-07 09:41:04.000,21292,4,0,29.99,9.49
25199,2014-10-07 09:59:12.000,21293,1,1,49.99,19.49
25200,2014-10-07 10:03:24.000,21294,3,1,45.99,14.49
25201,2014-10-07 10:03:24.000,21294,4,0,29.99,9.49
25202,2014-10-07 10:16:16.000,21295,1,1,49.99,19.49
25203,2014-10-07 10:16:16.000,21295,4,0,29.99,9.49
25204,2014-10-07 10:40:24.000,21296,3,1,45.99,14.49
25205,2014-10-07 10:51:56.000,21297,3,1,45.99,14.49
25206,2014-10-07 11:07:31.000,21298,1,1,49.99,19.49
25207,2014-10-07 11:12:35.000,21299,1,1,49.99,19.49
25208,2014-10-07 11:12:35.000,21299,4,0,29.99,9.49
25209,2014-10-07 11:30:22.000,21300,2,1,59.99,22.49
25210,2014-10-07 11:33:25.000,21301,2,1,59.99,22.49
25211,2014-10-07 12:09:17.000,21302,1,1,49.99,19.49
25212,2014-10-07 12:09:17.000,21302,4,0,29.99,9.49
25213,2014-10-07 12:29:35.000,21303,1,1,49.99,19.49
25214,2014-10-07 12:30:23.000,21304,2,1,59.99,22.49
25215,2014-10-07 12:30:23.000,21304,3,0,45.99,14.49
25216,2014-10-07 12:53:15.000,21305,1,1,49.99,19.49
25217,2014-10-07 13:00:22.000,21306,1,1,49.99,19.49
25218,2014-10-07 13:00:22.000,21306,4,0,29.99,9.49
25219,2014-10-07 13:01:02.000,21307,1,1,49.99,19.49
25220,2014-10-07 13:01:02.000,21307,2,0,59.99,22.49
25221,2014-10-07 13:04:52.000,21308,2,1,59.99,22.49
25222,2014-10-07 13:35:48.000,21309,1,1,49.99,19.49
25223,2014-10-07 13:35:48.000,21309,4,0,29.99,9.49
25224,2014-10-07 13:42:41.000,21310,2,1,59.99,22.49
25225,2014-10-07 13:58:28.000,21311,1,1,49.99,19.49
25226,2014-10-07 14:27:46.000,21312,1,1,49.99,19.49
25227,2014-10-07 14:27:46.000,21312,4,0,29.99,9.49
25228,2014-10-07 14:42:27.000,21313,2,1,59.99,22.49
25229,2014-10-07 14:48:53.000,21314,2,1,59.99,22.49
25230,2014-10-07 14:48:53.000,21314,4,0,29.99,9.49
25231,2014-10-07 15:08:23.000,21315,1,1,49.99,19.49
25232,2014-10-07 15:09:32.000,21316,1,1,49.99,19.49
25233,2014-10-07 15:21:49.000,21317,2,1,59.99,22.49
25234,2014-10-07 15:21:49.000,21317,4,0,29.99,9.49
25235,2014-10-07 15:32:56.000,21318,1,1,49.99,19.49
25236,2014-10-07 15:32:56.000,21318,3,0,45.99,14.49
25237,2014-10-07 16:18:42.000,21319,1,1,49.99,19.49
25238,2014-10-07 16:41:06.000,21320,1,1,49.99,19.49
25239,2014-10-07 18:04:56.000,21321,1,1,49.99,19.49
25240,2014-10-07 18:04:56.000,21321,4,0,29.99,9.49
25241,2014-10-07 18:24:10.000,21322,1,1,49.99,19.49
25242,2014-10-07 18:25:29.000,21323,2,1,59.99,22.49
25243,2014-10-07 18:45:38.000,21324,1,1,49.99,19.49
25244,2014-10-07 18:45:38.000,21324,4,0,29.99,9.49
25245,2014-10-07 18:52:56.000,21325,1,1,49.99,19.49
25246,2014-10-07 19:39:46.000,21326,2,1,59.99,22.49
25247,2014-10-07 20:13:29.000,21327,1,1,49.99,19.49
25248,2014-10-07 20:13:29.000,21327,3,0,45.99,14.49
25249,2014-10-07 21:17:49.000,21328,1,1,49.99,19.49
25250,2014-10-07 21:40:25.000,21329,1,1,49.99,19.49
25251,2014-10-07 21:50:02.000,21330,1,1,49.99,19.49
25252,2014-10-07 21:50:02.000,21330,4,0,29.99,9.49
25253,2014-10-07 22:37:40.000,21331,1,1,49.99,19.49
25254,2014-10-07 23:11:14.000,21332,2,1,59.99,22.49
25255,2014-10-07 23:11:14.000,21332,4,0,29.99,9.49
25256,2014-10-07 23:25:55.000,21333,1,1,49.99,19.49
25257,2014-10-07 23:25:55.000,21333,4,0,29.99,9.49
25258,2014-10-07 23:49:55.000,21334,1,1,49.99,19.49
25259,2014-10-07 23:49:55.000,21334,4,0,29.99,9.49
25260,2014-10-08 00:53:38.000,21335,2,1,59.99,22.49
25261,2014-10-08 00:53:38.000,21335,4,0,29.99,9.49
25262,2014-10-08 01:19:58.000,21336,1,1,49.99,19.49
25263,2014-10-08 01:26:11.000,21337,1,1,49.99,19.49
25264,2014-10-08 01:26:11.000,21337,4,0,29.99,9.49
25265,2014-10-08 05:34:36.000,21338,1,1,49.99,19.49
25266,2014-10-08 07:51:04.000,21339,1,1,49.99,19.49
25267,2014-10-08 08:04:08.000,21340,1,1,49.99,19.49
25268,2014-10-08 08:28:43.000,21341,1,1,49.99,19.49
25269,2014-10-08 08:41:15.000,21342,1,1,49.99,19.49
25270,2014-10-08 08:42:43.000,21343,1,1,49.99,19.49
25271,2014-10-08 08:58:34.000,21344,3,1,45.99,14.49
25272,2014-10-08 09:06:32.000,21345,1,1,49.99,19.49
25273,2014-10-08 09:26:09.000,21346,3,1,45.99,14.49
25274,2014-10-08 10:18:52.000,21347,1,1,49.99,19.49
25275,2014-10-08 10:18:52.000,21347,2,0,59.99,22.49
25276,2014-10-08 10:19:42.000,21348,1,1,49.99,19.49
25277,2014-10-08 10:19:42.000,21348,4,0,29.99,9.49
25278,2014-10-08 11:08:40.000,21349,3,1,45.99,14.49
25279,2014-10-08 11:08:40.000,21349,1,0,49.99,19.49
25280,2014-10-08 11:17:28.000,21350,1,1,49.99,19.49
25281,2014-10-08 11:27:52.000,21351,3,1,45.99,14.49
25282,2014-10-08 11:27:52.000,21351,4,0,29.99,9.49
25283,2014-10-08 11:45:43.000,21352,2,1,59.99,22.49
25284,2014-10-08 11:47:01.000,21353,2,1,59.99,22.49
25285,2014-10-08 12:01:23.000,21354,1,1,49.99,19.49
25286,2014-10-08 12:03:07.000,21355,1,1,49.99,19.49
25287,2014-10-08 12:03:07.000,21355,4,0,29.99,9.49
25288,2014-10-08 12:33:27.000,21356,1,1,49.99,19.49
25289,2014-10-08 12:33:27.000,21356,4,0,29.99,9.49
25290,2014-10-08 12:41:51.000,21357,2,1,59.99,22.49
25291,2014-10-08 12:41:51.000,21357,4,0,29.99,9.49
25292,2014-10-08 12:52:32.000,21358,1,1,49.99,19.49
25293,2014-10-08 13:04:27.000,21359,2,1,59.99,22.49
25294,2014-10-08 13:09:42.000,21360,1,1,49.99,19.49
25295,2014-10-08 13:09:42.000,21360,2,0,59.99,22.49
25296,2014-10-08 13:16:04.000,21361,1,1,49.99,19.49
25297,2014-10-08 13:29:42.000,21362,3,1,45.99,14.49
25298,2014-10-08 13:35:29.000,21363,2,1,59.99,22.49
25299,2014-10-08 13:52:06.000,21364,3,1,45.99,14.49
25300,2014-10-08 14:32:41.000,21365,1,1,49.99,19.49
25301,2014-10-08 14:34:34.000,21366,1,1,49.99,19.49
25302,2014-10-08 14:34:34.000,21366,3,0,45.99,14.49
25303,2014-10-08 15:01:38.000,21367,3,1,45.99,14.49
25304,2014-10-08 15:09:22.000,21368,3,1,45.99,14.49
25305,2014-10-08 15:09:22.000,21368,1,0,49.99,19.49
25306,2014-10-08 16:09:07.000,21369,1,1,49.99,19.49
25307,2014-10-08 16:14:13.000,21370,1,1,49.99,19.49
25308,2014-10-08 16:37:53.000,21371,1,1,49.99,19.49
25309,2014-10-08 16:44:48.000,21372,1,1,49.99,19.49
25310,2014-10-08 16:55:03.000,21373,1,1,49.99,19.49
25311,2014-10-08 16:58:55.000,21374,2,1,59.99,22.49
25312,2014-10-08 17:13:53.000,21375,2,1,59.99,22.49
25313,2014-10-08 17:37:25.000,21376,1,1,49.99,19.49
25314,2014-10-08 17:58:11.000,21377,1,1,49.99,19.49
25315,2014-10-08 17:58:11.000,21377,3,0,45.99,14.49
25316,2014-10-08 18:06:25.000,21378,1,1,49.99,19.49
25317,2014-10-08 18:09:25.000,21379,1,1,49.99,19.49
25318,2014-10-08 19:00:44.000,21380,1,1,49.99,19.49
25319,2014-10-08 19:05:30.000,21381,1,1,49.99,19.49
25320,2014-10-08 19:05:30.000,21381,4,0,29.99,9.49
25321,2014-10-08 19:09:40.000,21382,1,1,49.99,19.49
25322,2014-10-08 19:09:40.000,21382,2,0,59.99,22.49
25323,2014-10-08 20:05:38.000,21383,1,1,49.99,19.49
25324,2014-10-08 20:05:38.000,21383,4,0,29.99,9.49
25325,2014-10-08 20:22:24.000,21384,1,1,49.99,19.49
25326,2014-10-08 20:22:24.000,21384,3,0,45.99,14.49
25327,2014-10-08 20:39:16.000,21385,1,1,49.99,19.49
25328,2014-10-08 21:59:37.000,21386,1,1,49.99,19.49
25329,2014-10-08 21:59:37.000,21386,3,0,45.99,14.49
25330,2014-10-08 22:04:20.000,21387,1,1,49.99,19.49
25331,2014-10-08 22:15:26.000,21388,1,1,49.99,19.49
25332,2014-10-08 22:40:30.000,21389,1,1,49.99,19.49
25333,2014-10-08 22:53:52.000,21390,1,1,49.99,19.49
25334,2014-10-08 23:11:41.000,21391,2,1,59.99,22.49
25335,2014-10-08 23:52:10.000,21392,1,1,49.99,19.49
25336,2014-10-08 23:52:10.000,21392,3,0,45.99,14.49
25337,2014-10-09 01:39:12.000,21393,1,1,49.99,19.49
25338,2014-10-09 06:22:10.000,21394,1,1,49.99,19.49
25339,2014-10-09 06:26:17.000,21395,1,1,49.99,19.49
25340,2014-10-09 06:26:17.000,21395,4,0,29.99,9.49
25341,2014-10-09 06:44:40.000,21396,1,1,49.99,19.49
25342,2014-10-09 06:44:40.000,21396,4,0,29.99,9.49
25343,2014-10-09 06:51:56.000,21397,1,1,49.99,19.49
25344,2014-10-09 06:51:56.000,21397,3,0,45.99,14.49
25345,2014-10-09 08:24:23.000,21398,1,1,49.99,19.49
25346,2014-10-09 08:24:23.000,21398,4,0,29.99,9.49
25347,2014-10-09 08:55:38.000,21399,1,1,49.99,19.49
25348,2014-10-09 09:17:22.000,21400,1,1,49.99,19.49
25349,2014-10-09 09:46:28.000,21401,1,1,49.99,19.49
25350,2014-10-09 09:46:28.000,21401,4,0,29.99,9.49
25351,2014-10-09 10:09:43.000,21402,1,1,49.99,19.49
25352,2014-10-09 10:23:54.000,21403,1,1,49.99,19.49
25353,2014-10-09 10:23:54.000,21403,4,0,29.99,9.49
25354,2014-10-09 10:25:35.000,21404,1,1,49.99,19.49
25355,2014-10-09 10:46:20.000,21405,1,1,49.99,19.49
25356,2014-10-09 10:46:57.000,21406,2,1,59.99,22.49
25357,2014-10-09 10:57:46.000,21407,1,1,49.99,19.49
25358,2014-10-09 10:57:46.000,21407,4,0,29.99,9.49
25359,2014-10-09 11:13:10.000,21408,1,1,49.99,19.49
25360,2014-10-09 11:59:29.000,21409,1,1,49.99,19.49
25361,2014-10-09 11:59:29.000,21409,4,0,29.99,9.49
25362,2014-10-09 12:15:08.000,21410,1,1,49.99,19.49
25363,2014-10-09 12:19:27.000,21411,2,1,59.99,22.49
25364,2014-10-09 12:35:13.000,21412,1,1,49.99,19.49
25365,2014-10-09 12:35:30.000,21413,1,1,49.99,19.49
25366,2014-10-09 13:04:53.000,21414,1,1,49.99,19.49
25367,2014-10-09 13:04:53.000,21414,4,0,29.99,9.49
25368,2014-10-09 13:18:21.000,21415,1,1,49.99,19.49
25369,2014-10-09 13:44:44.000,21416,1,1,49.99,19.49
25370,2014-10-09 13:44:44.000,21416,4,0,29.99,9.49
25371,2014-10-09 13:57:38.000,21417,1,1,49.99,19.49
25372,2014-10-09 14:06:19.000,21418,3,1,45.99,14.49
25373,2014-10-09 14:19:06.000,21419,2,1,59.99,22.49
25374,2014-10-09 14:19:06.000,21419,4,0,29.99,9.49
25375,2014-10-09 14:21:57.000,21420,1,1,49.99,19.49
25376,2014-10-09 14:28:51.000,21421,2,1,59.99,22.49
25377,2014-10-09 15:10:39.000,21422,1,1,49.99,19.49
25378,2014-10-09 15:10:39.000,21422,4,0,29.99,9.49
25379,2014-10-09 15:47:39.000,21423,1,1,49.99,19.49
25380,2014-10-09 15:49:51.000,21424,1,1,49.99,19.49
25381,2014-10-09 16:00:16.000,21425,1,1,49.99,19.49
25382,2014-10-09 16:03:04.000,21426,1,1,49.99,19.49
25383,2014-10-09 16:03:04.000,21426,3,0,45.99,14.49
25384,2014-10-09 16:10:10.000,21427,1,1,49.99,19.49
25385,2014-10-09 16:10:10.000,21427,2,0,59.99,22.49
25386,2014-10-09 16:13:46.000,21428,1,1,49.99,19.49
25387,2014-10-09 16:27:05.000,21429,1,1,49.99,19.49
25388,2014-10-09 16:30:04.000,21430,1,1,49.99,19.49
25389,2014-10-09 16:30:04.000,21430,4,0,29.99,9.49
25390,2014-10-09 16:33:04.000,21431,1,1,49.99,19.49
25391,2014-10-09 16:33:04.000,21431,3,0,45.99,14.49
25392,2014-10-09 17:20:32.000,21432,1,1,49.99,19.49
25393,2014-10-09 17:22:27.000,21433,1,1,49.99,19.49
25394,2014-10-09 17:41:18.000,21434,1,1,49.99,19.49
25395,2014-10-09 17:41:18.000,21434,4,0,29.99,9.49
25396,2014-10-09 17:41:45.000,21435,1,1,49.99,19.49
25397,2014-10-09 17:48:32.000,21436,1,1,49.99,19.49
25398,2014-10-09 17:48:32.000,21436,4,0,29.99,9.49
25399,2014-10-09 18:23:47.000,21437,1,1,49.99,19.49
25400,2014-10-09 18:42:59.000,21438,1,1,49.99,19.49
25401,2014-10-09 19:03:40.000,21439,3,1,45.99,14.49
25402,2014-10-09 19:54:35.000,21440,1,1,49.99,19.49
25403,2014-10-09 20:19:03.000,21441,1,1,49.99,19.49
25404,2014-10-09 20:44:11.000,21442,3,1,45.99,14.49
25405,2014-10-09 21:39:37.000,21443,1,1,49.99,19.49
25406,2014-10-09 22:47:57.000,21444,1,1,49.99,19.49
25407,2014-10-09 22:47:57.000,21444,3,0,45.99,14.49
25408,2014-10-09 23:50:09.000,21445,1,1,49.99,19.49
25409,2014-10-09 23:51:16.000,21446,1,1,49.99,19.49
25410,2014-10-10 00:29:00.000,21447,3,1,45.99,14.49
25411,2014-10-10 00:31:52.000,21448,1,1,49.99,19.49
25412,2014-10-10 01:27:25.000,21449,3,1,45.99,14.49
25413,2014-10-10 03:23:52.000,21450,1,1,49.99,19.49
25414,2014-10-10 03:39:30.000,21451,1,1,49.99,19.49
25415,2014-10-10 03:39:30.000,21451,3,0,45.99,14.49
25416,2014-10-10 04:36:57.000,21452,3,1,45.99,14.49
25417,2014-10-10 04:42:43.000,21453,3,1,45.99,14.49
25418,2014-10-10 04:42:43.000,21453,4,0,29.99,9.49
25419,2014-10-10 05:09:03.000,21454,1,1,49.99,19.49
25420,2014-10-10 05:09:03.000,21454,3,0,45.99,14.49
25421,2014-10-10 06:06:10.000,21455,1,1,49.99,19.49
25422,2014-10-10 06:06:10.000,21455,4,0,29.99,9.49
25423,2014-10-10 07:40:39.000,21456,1,1,49.99,19.49
25424,2014-10-10 07:40:39.000,21456,4,0,29.99,9.49
25425,2014-10-10 08:09:38.000,21457,1,1,49.99,19.49
25426,2014-10-10 09:23:02.000,21458,1,1,49.99,19.49
25427,2014-10-10 10:18:59.000,21459,3,1,45.99,14.49
25428,2014-10-10 10:35:37.000,21460,1,1,49.99,19.49
25429,2014-10-10 11:15:40.000,21461,3,1,45.99,14.49
25430,2014-10-10 11:21:40.000,21462,1,1,49.99,19.49
25431,2014-10-10 11:21:40.000,21462,4,0,29.99,9.49
25432,2014-10-10 11:25:11.000,21463,3,1,45.99,14.49
25433,2014-10-10 12:03:21.000,21464,1,1,49.99,19.49
25434,2014-10-10 12:03:21.000,21464,4,0,29.99,9.49
25435,2014-10-10 12:06:25.000,21465,1,1,49.99,19.49
25436,2014-10-10 12:06:25.000,21465,3,0,45.99,14.49
25437,2014-10-10 12:39:24.000,21466,1,1,49.99,19.49
25438,2014-10-10 12:43:24.000,21467,1,1,49.99,19.49
25439,2014-10-10 12:47:06.000,21468,2,1,59.99,22.49
25440,2014-10-10 12:47:06.000,21468,4,0,29.99,9.49
25441,2014-10-10 12:58:53.000,21469,2,1,59.99,22.49
