order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
15451,2014-05-26 14:46:32.000,254055,217767,1,1,49.99,19.49
15452,2014-05-26 15:18:51.000,254084,217789,3,2,75.98,23.98
15453,2014-05-26 15:26:04.000,254081,217787,2,1,59.99,22.49
15454,2014-05-26 16:59:35.000,254122,217815,1,2,79.98,28.98
15455,2014-05-26 17:28:29.000,254139,217828,3,1,45.99,14.49
15456,2014-05-26 17:29:26.000,254141,217829,1,2,109.98,41.98
15457,2014-05-26 17:31:55.000,254142,217830,1,1,49.99,19.49
15458,2014-05-26 17:52:32.000,254148,196664,1,2,109.98,41.98
15459,2014-05-26 18:17:19.000,254159,217841,1,1,49.99,19.49
15460,2014-05-26 20:44:43.000,254219,217890,1,1,49.99,19.49
15461,2014-05-26 20:50:17.000,254222,217892,1,2,95.98,33.98
15462,2014-05-26 21:59:01.000,254243,217909,1,1,49.99,19.49
15463,2014-05-26 22:28:41.000,254255,217918,1,1,49.99,19.49
15464,2014-05-26 22:46:15.000,254263,217926,1,1,49.99,19.49
15465,2014-05-26 22:47:16.000,254264,217927,3,1,45.99,14.49
15466,2014-05-27 00:23:48.000,254296,217951,1,2,95.98,33.98
15467,2014-05-27 00:26:28.000,254297,217952,1,1,49.99,19.49
15468,2014-05-27 02:29:49.000,254319,217970,1,1,49.99,19.49
15469,2014-05-27 02:54:22.000,254324,217974,1,2,79.98,28.98
15470,2014-05-27 02:57:01.000,254328,217977,1,1,49.99,19.49
15471,2014-05-27 03:25:28.000,254332,217980,1,2,79.98,28.98
15472,2014-05-27 03:40:30.000,254335,217983,1,1,49.99,19.49
15473,2014-05-27 04:39:03.000,254354,217999,1,1,49.99,19.49
15474,2014-05-27 04:55:58.000,254357,218001,1,2,109.98,41.98
15475,2014-05-27 05:40:53.000,254363,218005,1,1,49.99,19.49
15476,2014-05-27 05:59:29.000,254367,218009,1,1,49.99,19.49
15477,2014-05-27 07:43:53.000,254390,218028,1,1,49.99,19.49
15478,2014-05-27 07:57:20.000,254394,218030,1,2,79.98,28.98
15479,2014-05-27 08:12:22.000,254396,218032,1,2,79.98,28.98
15480,2014-05-27 08:27:28.000,254403,218038,1,1,49.99,19.49
15481,2014-05-27 08:38:37.000,254408,218042,1,2,95.98,33.98
15482,2014-05-27 08:55:17.000,254418,218052,1,2,79.98,28.98
15483,2014-05-27 08:55:24.000,254416,218050,1,2,95.98,33.98
15484,2014-05-27 09:21:10.000,254427,218058,1,1,49.99,19.49
15485,2014-05-27 09:48:07.000,254442,218072,1,2,79.98,28.98
15486,2014-05-27 09:49:07.000,254445,218075,1,1,49.99,19.49
15487,2014-05-27 11:07:20.000,254498,218116,1,2,79.98,28.98
15488,2014-05-27 11:22:36.000,254507,218124,1,2,79.98,28.98
15489,2014-05-27 11:22:53.000,254514,218129,1,1,49.99,19.49
15490,2014-05-27 11:23:32.000,254513,218128,1,1,49.99,19.49
15491,2014-05-27 11:58:44.000,254534,218147,1,2,79.98,28.98
15492,2014-05-27 12:02:39.000,254544,218155,1,2,79.98,28.98
15493,2014-05-27 12:07:32.000,254548,218158,1,2,79.98,28.98
15494,2014-05-27 12:14:56.000,254555,218165,1,2,79.98,28.98
15495,2014-05-27 12:43:24.000,254573,218175,1,2,79.98,28.98
15496,2014-05-27 12:45:48.000,254579,218180,2,2,105.98,36.98
15497,2014-05-27 12:53:05.000,254589,218190,1,2,95.98,33.98
15498,2014-05-27 12:58:21.000,254597,218197,1,1,49.99,19.49
15499,2014-05-27 13:13:59.000,254605,218202,1,1,49.99,19.49
15500,2014-05-27 13:24:21.000,254609,218206,1,2,79.98,28.98
15501,2014-05-27 13:26:59.000,254611,190302,1,2,79.98,28.98
15502,2014-05-27 13:46:07.000,254621,218216,1,2,95.98,33.98
15503,2014-05-27 14:17:49.000,254648,202243,1,1,49.99,19.49
15504,2014-05-27 14:28:28.000,254659,213669,1,1,49.99,19.49
15505,2014-05-27 15:18:01.000,254711,202430,2,1,59.99,22.49
15506,2014-05-27 15:34:39.000,254719,218296,1,1,49.99,19.49
15507,2014-05-27 15:36:46.000,254720,218297,2,1,59.99,22.49
15508,2014-05-27 16:29:23.000,254766,218338,1,2,79.98,28.98
15509,2014-05-27 16:34:39.000,254768,218340,1,2,79.98,28.98
15510,2014-05-27 16:37:27.000,254769,213218,1,1,49.99,19.49
15511,2014-05-27 16:47:33.000,254778,206623,1,1,49.99,19.49
15512,2014-05-27 17:21:33.000,254809,218374,1,2,109.98,41.98
15513,2014-05-27 17:25:51.000,254808,218373,3,2,95.98,33.98
15514,2014-05-27 17:28:21.000,254813,193505,2,2,89.98,31.98
15515,2014-05-27 18:40:28.000,254862,218408,1,1,49.99,19.49
15516,2014-05-27 19:13:06.000,254877,218419,1,1,49.99,19.49
15517,2014-05-27 19:42:39.000,254894,198379,1,1,49.99,19.49
15518,2014-05-27 19:44:01.000,254896,209651,1,1,49.99,19.49
15519,2014-05-27 19:55:19.000,254903,218440,1,2,95.98,33.98
15520,2014-05-27 20:17:55.000,254916,218451,1,1,49.99,19.49
15521,2014-05-27 20:24:54.000,254923,183208,1,2,95.98,33.98
15522,2014-05-27 20:57:20.000,254934,218464,1,1,49.99,19.49
15523,2014-05-27 22:10:57.000,254959,189135,1,1,49.99,19.49
15524,2014-05-28 00:55:47.000,255013,218523,1,2,79.98,28.98
15525,2014-05-28 01:11:05.000,255015,218525,2,1,59.99,22.49
15526,2014-05-28 01:59:51.000,255024,218533,1,2,79.98,28.98
15527,2014-05-28 02:37:10.000,255028,218536,1,2,79.98,28.98
15528,2014-05-28 03:41:56.000,255043,218551,1,1,49.99,19.49
15529,2014-05-28 03:44:54.000,255044,190540,1,1,49.99,19.49
15530,2014-05-28 04:10:52.000,255046,218553,1,2,79.98,28.98
15531,2014-05-28 05:35:36.000,255059,218565,1,2,79.98,28.98
15532,2014-05-28 05:59:22.000,255062,218567,1,2,79.98,28.98
15533,2014-05-28 06:39:31.000,255073,218576,3,1,45.99,14.49
15534,2014-05-28 07:25:03.000,255082,218582,2,1,59.99,22.49
15535,2014-05-28 08:17:35.000,255102,218601,1,1,49.99,19.49
15536,2014-05-28 09:35:22.000,255152,218645,1,2,95.98,33.98
15537,2014-05-28 10:05:14.000,255163,218653,1,2,79.98,28.98
15538,2014-05-28 10:09:11.000,255174,218659,1,2,95.98,33.98
15539,2014-05-28 10:51:17.000,255204,218685,1,1,49.99,19.49
15540,2014-05-28 10:56:00.000,255211,218692,1,2,95.98,33.98
15541,2014-05-28 11:03:19.000,255214,218694,2,1,59.99,22.49
15542,2014-05-28 11:10:24.000,255222,218700,1,1,49.99,19.49
15543,2014-05-28 11:47:18.000,255247,218722,1,2,109.98,41.98
15544,2014-05-28 12:15:07.000,255286,218757,3,1,45.99,14.49
15545,2014-05-28 12:20:05.000,255280,218751,1,1,49.99,19.49
15546,2014-05-28 12:23:37.000,255290,218760,3,1,45.99,14.49
15547,2014-05-28 12:27:33.000,255301,218769,1,1,49.99,19.49
15548,2014-05-28 12:48:33.000,255313,204131,1,1,49.99,19.49
15549,2014-05-28 12:51:27.000,255314,218777,2,1,59.99,22.49
15550,2014-05-28 12:51:43.000,255315,218778,3,1,45.99,14.49
15551,2014-05-28 12:57:54.000,255323,193546,1,1,49.99,19.49
15552,2014-05-28 13:01:54.000,255332,218792,3,1,45.99,14.49
15553,2014-05-28 13:07:26.000,255340,216139,1,1,49.99,19.49
15554,2014-05-28 13:15:39.000,255351,218806,1,1,49.99,19.49
15555,2014-05-28 13:34:50.000,255363,218815,1,2,79.98,28.98
15556,2014-05-28 14:02:17.000,255393,218839,1,2,95.98,33.98
15557,2014-05-28 14:09:31.000,255401,218846,1,1,49.99,19.49
15558,2014-05-28 14:23:22.000,255409,218853,1,2,109.98,41.98
15559,2014-05-28 14:27:27.000,255408,218852,1,1,49.99,19.49
15560,2014-05-28 14:57:11.000,255433,218873,1,2,95.98,33.98
15561,2014-05-28 15:47:56.000,255481,218913,2,1,59.99,22.49
15562,2014-05-28 15:55:41.000,255483,205655,1,1,49.99,19.49
15563,2014-05-28 16:26:36.000,255513,218936,1,2,79.98,28.98
15564,2014-05-28 16:35:54.000,255519,202284,1,2,79.98,28.98
15565,2014-05-28 17:47:39.000,255587,218997,1,1,49.99,19.49
15566,2014-05-28 17:57:07.000,255597,219007,1,1,49.99,19.49
15567,2014-05-28 17:59:59.000,255592,219002,1,2,95.98,33.98
15568,2014-05-28 18:14:58.000,255608,219016,2,1,59.99,22.49
15569,2014-05-28 18:33:35.000,255626,219028,2,1,59.99,22.49
15570,2014-05-28 18:38:32.000,255634,219034,2,1,59.99,22.49
15571,2014-05-28 18:49:16.000,255637,219036,1,2,109.98,41.98
15572,2014-05-28 19:20:27.000,255653,219052,1,1,49.99,19.49
15573,2014-05-28 19:27:12.000,255654,219053,1,1,49.99,19.49
15574,2014-05-28 19:55:04.000,255671,219068,1,1,49.99,19.49
15575,2014-05-28 21:01:45.000,255710,219099,1,1,49.99,19.49
15576,2014-05-28 21:35:41.000,255721,219110,1,1,49.99,19.49
15577,2014-05-28 22:14:37.000,255737,219125,2,1,59.99,22.49
15578,2014-05-28 22:20:27.000,255740,219128,1,1,49.99,19.49
15579,2014-05-28 23:30:21.000,255765,219149,2,1,59.99,22.49
15580,2014-05-28 23:31:35.000,255768,219152,1,1,49.99,19.49
15581,2014-05-28 23:53:21.000,255770,219154,1,1,49.99,19.49
15582,2014-05-29 00:23:19.000,255790,219168,1,1,49.99,19.49
15583,2014-05-29 02:45:01.000,255829,219199,2,2,89.98,31.98
15584,2014-05-29 03:37:40.000,255839,192619,1,2,79.98,28.98
15585,2014-05-29 04:16:11.000,255844,206244,1,2,79.98,28.98
15586,2014-05-29 04:47:50.000,255851,219216,1,1,49.99,19.49
15587,2014-05-29 04:53:09.000,255853,219218,2,2,109.98,41.98
15588,2014-05-29 05:54:43.000,255867,219230,1,2,95.98,33.98
15589,2014-05-29 05:57:17.000,255870,219233,1,1,49.99,19.49
15590,2014-05-29 06:00:15.000,255871,219234,1,2,79.98,28.98
15591,2014-05-29 07:14:15.000,255883,219245,1,1,49.99,19.49
15592,2014-05-29 07:33:53.000,255893,219252,1,1,49.99,19.49
15593,2014-05-29 07:59:31.000,255903,219260,1,1,49.99,19.49
15594,2014-05-29 08:20:45.000,255913,219268,3,1,45.99,14.49
15595,2014-05-29 08:32:34.000,255919,219273,3,2,95.98,33.98
15596,2014-05-29 08:41:32.000,255927,219278,1,2,79.98,28.98
15597,2014-05-29 08:56:37.000,255933,204298,1,1,49.99,19.49
15598,2014-05-29 09:13:42.000,255939,219288,1,1,49.99,19.49
15599,2014-05-29 09:47:18.000,255964,219305,1,2,79.98,28.98
15600,2014-05-29 09:48:26.000,255967,219307,1,2,95.98,33.98
15601,2014-05-29 10:17:32.000,255981,219318,1,1,49.99,19.49
15602,2014-05-29 10:25:24.000,255985,219322,1,1,49.99,19.49
15603,2014-05-29 10:37:29.000,256002,219334,1,2,109.98,41.98
15604,2014-05-29 10:43:36.000,256004,219336,1,1,49.99,19.49
15605,2014-05-29 10:45:51.000,256008,219339,1,1,49.99,19.49
15606,2014-05-29 11:08:29.000,256025,219352,1,1,49.99,19.49
15607,2014-05-29 11:29:56.000,256037,219363,1,2,109.98,41.98
15608,2014-05-29 12:58:20.000,256102,203108,1,1,49.99,19.49
15609,2014-05-29 13:07:55.000,256110,219427,1,1,49.99,19.49
15610,2014-05-29 13:13:47.000,256122,219436,2,2,105.98,36.98
15611,2014-05-29 13:26:19.000,256131,219444,3,1,45.99,14.49
15612,2014-05-29 13:44:10.000,256139,219451,1,1,49.99,19.49
15613,2014-05-29 13:51:13.000,256142,219454,1,1,49.99,19.49
15614,2014-05-29 14:16:41.000,256165,219472,1,1,49.99,19.49
15615,2014-05-29 14:47:35.000,256184,219487,1,1,49.99,19.49
15616,2014-05-29 14:58:07.000,256193,219495,3,2,95.98,33.98
15617,2014-05-29 15:02:11.000,256197,219497,1,1,49.99,19.49
15618,2014-05-29 15:09:47.000,256201,219501,1,2,95.98,33.98
15619,2014-05-29 15:10:48.000,256207,219507,1,1,49.99,19.49
15620,2014-05-29 15:13:10.000,256215,219512,1,2,95.98,33.98
15621,2014-05-29 15:17:14.000,256221,197923,1,2,79.98,28.98
15622,2014-05-29 15:54:02.000,256248,219534,1,1,49.99,19.49
15623,2014-05-29 15:57:53.000,256247,219533,1,1,49.99,19.49
15624,2014-05-29 15:57:59.000,256250,219536,2,1,59.99,22.49
15625,2014-05-29 16:01:25.000,256252,219538,1,1,49.99,19.49
15626,2014-05-29 16:05:57.000,256254,219540,1,2,79.98,28.98
15627,2014-05-29 16:13:06.000,256259,198494,2,1,59.99,22.49
15628,2014-05-29 16:59:24.000,256287,204976,1,1,49.99,19.49
15629,2014-05-29 17:24:03.000,256319,219590,3,2,75.98,23.98
15630,2014-05-29 17:24:15.000,256318,195353,1,2,79.98,28.98
15631,2014-05-29 17:46:48.000,256334,219601,1,1,49.99,19.49
15632,2014-05-29 17:47:42.000,256328,219597,1,1,49.99,19.49
15633,2014-05-29 18:15:36.000,256354,219619,1,2,95.98,33.98
15634,2014-05-29 19:34:56.000,256386,219646,1,1,49.99,19.49
15635,2014-05-29 20:00:39.000,256399,219656,1,1,49.99,19.49
15636,2014-05-29 20:13:11.000,256410,207981,1,1,49.99,19.49
15637,2014-05-29 20:14:41.000,256417,219667,2,1,59.99,22.49
15638,2014-05-29 20:24:45.000,256418,219668,2,1,59.99,22.49
15639,2014-05-29 21:20:51.000,256438,219683,1,1,49.99,19.49
15640,2014-05-29 22:20:36.000,256461,191708,2,1,59.99,22.49
15641,2014-05-29 23:04:19.000,256473,206338,1,1,49.99,19.49
15642,2014-05-30 00:18:53.000,256491,219729,1,2,95.98,33.98
15643,2014-05-30 03:41:37.000,256539,219770,1,1,49.99,19.49
15644,2014-05-30 04:15:45.000,256551,219780,1,1,49.99,19.49
15645,2014-05-30 08:21:00.000,256599,219814,1,1,49.99,19.49
15646,2014-05-30 08:22:33.000,256596,219811,1,2,79.98,28.98
15647,2014-05-30 08:42:27.000,256614,219825,1,1,49.99,19.49
15648,2014-05-30 10:37:56.000,256686,219885,2,1,59.99,22.49
15649,2014-05-30 10:39:04.000,256684,219883,1,1,49.99,19.49
15650,2014-05-30 10:47:25.000,256692,219891,2,1,59.99,22.49
15651,2014-05-30 10:54:12.000,256698,219896,1,1,49.99,19.49
15652,2014-05-30 11:14:43.000,256711,219906,3,1,45.99,14.49
15653,2014-05-30 11:16:49.000,256713,219908,1,2,79.98,28.98
15654,2014-05-30 11:25:12.000,256723,219916,2,1,59.99,22.49
15655,2014-05-30 11:25:21.000,256722,219915,1,2,95.98,33.98
15656,2014-05-30 11:29:53.000,256724,219917,1,1,49.99,19.49
15657,2014-05-30 11:30:11.000,256721,219914,1,2,79.98,28.98
15658,2014-05-30 11:52:17.000,256746,219936,2,1,59.99,22.49
15659,2014-05-30 12:01:00.000,256749,219939,1,2,79.98,28.98
15660,2014-05-30 12:11:20.000,256758,219948,1,2,109.98,41.98
15661,2014-05-30 12:16:49.000,256765,219955,2,1,59.99,22.49
15662,2014-05-30 13:00:52.000,256791,219977,2,1,59.99,22.49
15663,2014-05-30 13:14:46.000,256805,219989,1,1,49.99,19.49
15664,2014-05-30 13:17:42.000,256810,219993,1,2,79.98,28.98
15665,2014-05-30 13:30:14.000,256813,219995,2,1,59.99,22.49
15666,2014-05-30 13:37:52.000,256822,210295,1,2,79.98,28.98
15667,2014-05-30 13:41:49.000,256820,220001,1,1,49.99,19.49
15668,2014-05-30 14:00:13.000,256840,220017,1,1,49.99,19.49
15669,2014-05-30 14:00:43.000,256831,220009,1,1,49.99,19.49
15670,2014-05-30 14:16:36.000,256845,220021,3,2,95.98,33.98
15671,2014-05-30 14:33:14.000,256859,204790,3,1,45.99,14.49
15672,2014-05-30 14:48:29.000,256871,197777,2,1,59.99,22.49
15673,2014-05-30 14:58:37.000,256877,220043,2,1,59.99,22.49
15674,2014-05-30 15:12:55.000,256881,174641,3,1,45.99,14.49
15675,2014-05-30 15:26:46.000,256894,220057,1,2,95.98,33.98
15676,2014-05-30 15:39:57.000,256908,220070,1,2,95.98,33.98
15677,2014-05-30 15:49:40.000,256910,220071,1,2,95.98,33.98
15678,2014-05-30 15:58:33.000,256923,217098,1,2,95.98,33.98
15679,2014-05-30 16:19:59.000,256934,216296,2,1,59.99,22.49
15680,2014-05-30 16:45:08.000,256946,220102,1,1,49.99,19.49
15681,2014-05-30 16:50:27.000,256950,220106,2,1,59.99,22.49
15682,2014-05-30 17:36:38.000,256981,220135,1,1,49.99,19.49
15683,2014-05-30 17:51:37.000,256990,200266,2,2,89.98,31.98
15684,2014-05-30 17:52:27.000,256994,183441,1,2,109.98,41.98
15685,2014-05-30 17:58:44.000,256996,220145,1,1,49.99,19.49
15686,2014-05-30 18:51:50.000,257026,199323,1,2,109.98,41.98
15687,2014-05-30 19:05:13.000,257027,199137,3,1,45.99,14.49
15688,2014-05-30 19:59:27.000,257049,182825,2,2,89.98,31.98
15689,2014-05-30 21:11:17.000,257073,220207,1,1,49.99,19.49
15690,2014-05-30 22:33:22.000,257096,220228,1,1,49.99,19.49
15691,2014-05-30 23:39:48.000,257110,220240,1,2,95.98,33.98
15692,2014-05-31 00:04:46.000,257123,171927,1,1,49.99,19.49
15693,2014-05-31 00:17:52.000,257129,220255,1,2,109.98,41.98
15694,2014-05-31 00:31:49.000,257131,220257,2,1,59.99,22.49
15695,2014-05-31 01:36:09.000,257141,220264,1,1,49.99,19.49
15696,2014-05-31 01:38:35.000,257143,198891,1,1,49.99,19.49
15697,2014-05-31 03:06:36.000,257157,220277,2,2,89.98,31.98
15698,2014-05-31 03:07:54.000,257156,220276,3,2,75.98,23.98
15699,2014-05-31 06:17:12.000,257184,220296,3,1,45.99,14.49
15700,2014-05-31 06:43:26.000,257187,220299,1,1,49.99,19.49
15701,2014-05-31 09:38:20.000,257226,220333,1,1,49.99,19.49
15702,2014-05-31 11:58:59.000,257260,220358,1,1,49.99,19.49
15703,2014-05-31 14:01:12.000,257299,220390,2,2,105.98,36.98
15704,2014-05-31 14:40:52.000,257309,220397,1,1,49.99,19.49
15705,2014-05-31 17:22:27.000,257356,220435,1,2,79.98,28.98
15706,2014-05-31 17:34:33.000,257359,220438,1,1,49.99,19.49
15707,2014-05-31 17:41:25.000,257361,220440,1,2,79.98,28.98
15708,2014-05-31 18:38:03.000,257383,220459,1,1,49.99,19.49
15709,2014-05-31 20:17:04.000,257399,203941,1,2,79.98,28.98
15710,2014-05-31 21:13:21.000,257409,220479,1,1,49.99,19.49
15711,2014-05-31 23:40:29.000,257438,220498,3,2,75.98,23.98
15712,2014-06-01 00:43:10.000,257453,220512,1,1,49.99,19.49
15713,2014-06-01 01:30:22.000,257461,220519,1,1,49.99,19.49
15714,2014-06-01 03:32:33.000,257473,220529,1,2,95.98,33.98
15715,2014-06-01 04:09:52.000,257483,220539,1,2,95.98,33.98
15716,2014-06-01 05:05:19.000,257489,190986,1,2,109.98,41.98
15717,2014-06-01 05:13:58.000,257490,215280,1,1,49.99,19.49
15718,2014-06-01 08:16:19.000,257512,193653,3,1,45.99,14.49
15719,2014-06-01 08:45:14.000,257515,220562,1,1,49.99,19.49
15720,2014-06-01 09:28:04.000,257525,190874,1,2,109.98,41.98
15721,2014-06-01 11:13:23.000,257540,220581,1,1,49.99,19.49
15722,2014-06-01 11:40:02.000,257545,220586,1,1,49.99,19.49
15723,2014-06-01 11:46:25.000,257551,212819,1,1,49.99,19.49
15724,2014-06-01 14:30:07.000,257587,220619,1,1,49.99,19.49
15725,2014-06-01 15:10:39.000,257594,208509,2,1,59.99,22.49
15726,2014-06-01 15:47:50.000,257601,220630,1,1,49.99,19.49
15727,2014-06-01 16:00:30.000,257605,220633,1,1,49.99,19.49
15728,2014-06-01 19:09:06.000,257656,220674,1,2,79.98,28.98
15729,2014-06-01 20:07:14.000,257665,220682,3,2,75.98,23.98
15730,2014-06-01 20:16:37.000,257667,202769,1,1,49.99,19.49
15731,2014-06-01 21:46:07.000,257698,220707,1,1,49.99,19.49
15732,2014-06-01 21:59:18.000,257705,220714,1,2,79.98,28.98
15733,2014-06-01 22:35:02.000,257718,220721,1,1,49.99,19.49
15734,2014-06-01 23:04:15.000,257732,220732,2,1,59.99,22.49
15735,2014-06-01 23:21:00.000,257737,220737,2,2,89.98,31.98
15736,2014-06-01 23:23:17.000,257738,220738,2,2,89.98,31.98
15737,2014-06-01 23:46:29.000,257750,220746,1,2,95.98,33.98
15738,2014-06-02 00:03:01.000,257758,220752,1,1,49.99,19.49
15739,2014-06-02 01:38:56.000,257785,204440,1,2,95.98,33.98
15740,2014-06-02 01:50:36.000,257791,198335,2,1,59.99,22.49
15741,2014-06-02 02:29:40.000,257800,220781,1,2,79.98,28.98
15742,2014-06-02 02:44:00.000,257802,207531,2,1,59.99,22.49
15743,2014-06-02 03:59:33.000,257817,208211,1,2,95.98,33.98
15744,2014-06-02 04:24:33.000,257823,220800,2,1,59.99,22.49
15745,2014-06-02 06:59:18.000,257851,220823,1,2,95.98,33.98
15746,2014-06-02 08:25:05.000,257881,220850,1,2,95.98,33.98
15747,2014-06-02 10:38:43.000,257956,220907,3,1,45.99,14.49
15748,2014-06-02 10:56:28.000,257970,218073,3,1,45.99,14.49
15749,2014-06-02 11:41:21.000,258006,220946,3,1,45.99,14.49
15750,2014-06-02 12:48:08.000,258061,220992,3,2,105.98,36.98
15751,2014-06-02 13:12:48.000,258079,221008,1,1,49.99,19.49
15752,2014-06-02 13:16:30.000,258090,221019,2,1,59.99,22.49
15753,2014-06-02 13:31:24.000,258095,221023,1,1,49.99,19.49
15754,2014-06-02 13:36:12.000,258096,221024,1,1,49.99,19.49
15755,2014-06-02 13:55:11.000,258121,192070,1,1,49.99,19.49
15756,2014-06-02 13:59:41.000,258123,221049,1,2,79.98,28.98
15757,2014-06-02 14:16:35.000,258132,221057,1,1,49.99,19.49
15758,2014-06-02 14:19:09.000,258135,183848,1,1,49.99,19.49
15759,2014-06-02 14:46:42.000,258145,221067,3,1,45.99,14.49
15760,2014-06-02 14:52:59.000,258149,218376,1,1,49.99,19.49
15761,2014-06-02 15:49:43.000,258190,221099,1,2,95.98,33.98
15762,2014-06-02 15:55:53.000,258192,218722,3,2,95.98,33.98
15763,2014-06-02 16:51:53.000,258232,221134,1,2,109.98,41.98
15764,2014-06-02 16:55:22.000,258233,221135,1,2,109.98,41.98
15765,2014-06-02 17:25:21.000,258258,221156,1,2,95.98,33.98
15766,2014-06-02 17:43:26.000,258269,221165,1,2,79.98,28.98
15767,2014-06-02 17:59:06.000,258282,221177,1,1,49.99,19.49
15768,2014-06-02 18:01:42.000,258283,221178,1,1,49.99,19.49
15769,2014-06-02 18:25:07.000,258298,221191,1,1,49.99,19.49
15770,2014-06-02 18:35:37.000,258306,201768,2,1,59.99,22.49
15771,2014-06-02 18:41:17.000,258308,212162,3,1,45.99,14.49
15772,2014-06-02 19:20:51.000,258338,221219,1,2,95.98,33.98
15773,2014-06-02 20:06:46.000,258371,221242,1,1,49.99,19.49
15774,2014-06-02 20:14:05.000,258377,221248,3,1,45.99,14.49
15775,2014-06-02 21:35:28.000,258408,221271,2,1,59.99,22.49
15776,2014-06-02 21:36:02.000,258409,191249,3,1,45.99,14.49
15777,2014-06-02 22:27:19.000,258421,194340,1,1,49.99,19.49
15778,2014-06-02 22:57:13.000,258429,221286,1,2,79.98,28.98
15779,2014-06-03 00:45:28.000,258460,221311,1,1,49.99,19.49
15780,2014-06-03 01:26:25.000,258471,221319,2,1,59.99,22.49
15781,2014-06-03 02:48:02.000,258492,221335,2,1,59.99,22.49
15782,2014-06-03 07:22:51.000,258541,221375,3,2,75.98,23.98
15783,2014-06-03 07:58:50.000,258556,221388,1,2,79.98,28.98
15784,2014-06-03 08:03:50.000,258557,221389,1,1,49.99,19.49
15785,2014-06-03 08:30:10.000,258566,221398,1,1,49.99,19.49
15786,2014-06-03 08:32:21.000,258573,221403,1,1,49.99,19.49
15787,2014-06-03 09:24:35.000,258590,221416,1,1,49.99,19.49
15788,2014-06-03 10:02:47.000,258607,221429,1,1,49.99,19.49
15789,2014-06-03 10:09:34.000,258609,221431,1,1,49.99,19.49
15790,2014-06-03 10:29:39.000,258624,221442,1,1,49.99,19.49
15791,2014-06-03 10:40:18.000,258631,214755,1,1,49.99,19.49
15792,2014-06-03 11:05:43.000,258647,201605,2,1,59.99,22.49
15793,2014-06-03 11:11:42.000,258659,221470,1,1,49.99,19.49
15794,2014-06-03 11:27:15.000,258668,221478,1,2,79.98,28.98
15795,2014-06-03 11:41:26.000,258677,221487,3,1,45.99,14.49
15796,2014-06-03 11:48:51.000,258684,208481,1,2,79.98,28.98
15797,2014-06-03 12:08:35.000,258708,210016,1,2,79.98,28.98
15798,2014-06-03 12:31:17.000,258723,212026,1,1,49.99,19.49
15799,2014-06-03 12:49:21.000,258737,221529,1,2,79.98,28.98
15800,2014-06-03 13:14:31.000,258760,221547,2,1,59.99,22.49
15801,2014-06-03 13:14:40.000,258761,221548,1,2,79.98,28.98
15802,2014-06-03 13:24:57.000,258762,221549,1,1,49.99,19.49
15803,2014-06-03 14:20:42.000,258801,221582,1,1,49.99,19.49
15804,2014-06-03 14:32:34.000,258816,221593,1,2,79.98,28.98
15805,2014-06-03 14:34:52.000,258823,221600,1,2,79.98,28.98
15806,2014-06-03 14:52:53.000,258837,205169,1,1,49.99,19.49
15807,2014-06-03 16:33:31.000,258898,221659,1,1,49.99,19.49
15808,2014-06-03 16:56:36.000,258913,221670,1,2,79.98,28.98
15809,2014-06-03 16:57:18.000,258914,221671,1,1,49.99,19.49
15810,2014-06-03 17:20:58.000,258931,199936,1,2,109.98,41.98
15811,2014-06-03 17:40:25.000,258946,221698,1,1,49.99,19.49
15812,2014-06-03 17:47:01.000,258951,221702,1,1,49.99,19.49
15813,2014-06-03 17:48:23.000,258945,221697,1,2,95.98,33.98
15814,2014-06-03 17:57:03.000,258957,221708,3,1,45.99,14.49
15815,2014-06-03 17:58:12.000,258959,221709,2,1,59.99,22.49
15816,2014-06-03 18:18:56.000,258977,221726,1,2,95.98,33.98
15817,2014-06-03 18:19:08.000,258979,221727,1,1,49.99,19.49
15818,2014-06-03 18:23:44.000,258978,193687,1,1,49.99,19.49
15819,2014-06-03 18:33:06.000,258984,221731,1,2,79.98,28.98
15820,2014-06-03 18:47:27.000,258987,221733,1,1,49.99,19.49
15821,2014-06-03 19:06:23.000,259001,221746,2,1,59.99,22.49
15822,2014-06-03 19:11:14.000,259003,221748,1,1,49.99,19.49
15823,2014-06-03 19:13:51.000,259005,221750,1,1,49.99,19.49
15824,2014-06-03 19:18:58.000,259007,221752,2,2,89.98,31.98
15825,2014-06-03 19:19:47.000,259012,221757,3,1,45.99,14.49
15826,2014-06-03 22:18:52.000,259074,190071,1,1,49.99,19.49
15827,2014-06-03 23:18:33.000,259088,221812,1,2,95.98,33.98
15828,2014-06-03 23:51:48.000,259105,221827,1,1,49.99,19.49
15829,2014-06-04 00:24:36.000,259110,221831,3,1,45.99,14.49
15830,2014-06-04 01:01:32.000,259116,221836,1,1,49.99,19.49
15831,2014-06-04 01:23:19.000,259127,186163,1,2,79.98,28.98
15832,2014-06-04 01:40:49.000,259132,194061,1,1,49.99,19.49
15833,2014-06-04 01:55:01.000,259134,221849,1,2,79.98,28.98
15834,2014-06-04 02:55:06.000,259146,221859,1,2,79.98,28.98
15835,2014-06-04 02:55:32.000,259144,221857,3,1,45.99,14.49
15836,2014-06-04 06:03:52.000,259170,221878,1,1,49.99,19.49
15837,2014-06-04 08:04:29.000,259205,221908,1,1,49.99,19.49
